33.141, -23.821, 99.712
33.041, -23.823, 99.703
32.941, -23.825, 99.695
32.841, -23.827, 99.687
32.741, -23.829, 99.677
32.641, -23.831, 99.669
32.541, -23.833, 99.659
32.441, -23.835, 99.648
32.341, -23.836, 99.637
32.241, -23.838, 99.626
32.141, -23.839, 99.615
32.041, -23.84, 99.604
31.941, -23.842, 99.593
31.841, -23.843, 99.581
31.741, -23.844, 99.568
31.641, -23.845, 99.556
31.541, -23.846, 99.543
31.441, -23.847, 99.529
31.341, -23.847, 99.516
31.241, -23.848, 99.502
31.141, -23.848, 99.489
31.041, -23.848, 99.476
30.941, -23.849, 99.462
30.841, -23.849, 99.45
30.741, -23.849, 99.437
30.641, -23.848, 99.424
30.541, -23.848, 99.413
30.441, -23.848, 99.403
30.341, -23.847, 99.394
30.241, -23.846, 99.387
30.141, -23.846, 99.382
30.041, -23.845, 99.378
29.941, -23.843, 99.378
29.841, -23.842, 99.381
29.741, -23.841, 99.387
29.641, -23.839, 99.397
29.541, -23.837, 99.413
29.441, -23.836, 99.434
29.341, -23.834, 99.457
29.241, -23.832, 99.491
29.141, -23.829, 99.528
29.041, -23.827, 99.569
28.941, -23.825, 99.621
28.841, -23.822, 99.673
28.741, -23.82, 99.735
28.641, -23.817, 99.801
28.541, -23.814, 99.871
28.442, -23.812, 99.944
28.342, -23.809, 99.982
28.242, -23.806, 99.908
28.142, -23.803, 99.834
28.042, -23.801, 99.769
27.942, -23.798, 99.7
27.842, -23.796, 99.635
27.742, -23.793, 99.575
27.642, -23.791, 99.52
27.542, -23.788, 99.476
27.442, -23.786, 99.433
27.342, -23.784, 99.4
27.242, -23.782, 99.372
27.142, -23.781, 99.35
27.042, -23.779, 99.333
26.942, -23.778, 99.321
26.842, -23.776, 99.314
26.742, -23.775, 99.312
26.642, -23.774, 99.312
26.542, -23.774, 99.317
26.442, -23.773, 99.323
26.342, -23.772, 99.333
26.242, -23.772, 99.343
26.142, -23.772, 99.356
26.042, -23.772, 99.369
25.942, -23.772, 99.383
25.842, -23.772, 99.249
25.742, -23.773, 99.105
25.642, -23.773, 98.961
25.542, -23.774, 98.817
25.442, -23.774, 98.672
25.342, -23.775, 98.528
25.242, -23.776, 98.383
25.142, -23.777, 98.238
25.042, -23.779, 98.092
24.942, -23.78, 97.947
24.842, -23.781, 97.801
24.742, -23.783, 97.655
24.642, -23.785, 97.509
24.542, -23.786, 97.362
24.442, -23.788, 97.215
24.354, -23.833, 97.07
24.266, -23.882, 97.124
